PM2.5,warning,O3,CH4
7.09704,1.0,8.23212,9.9077
8.91306,0.0,9.34915,6.81239
5.90986,1.0,10.4755,8.19786
4.87763,1.0,9.47581,5.93814
6.37382,0.0,8.65587,6.74902
8.94693,0.0,6.67465,9.34825
7.39881,1.0,6.69184,7.05649
7.42383,0.0,8.70532,7.11907
5.00545,0.0,11.09744,7.55417
8.00223,1.0,6.25562,5.85099
7.12694,1.0,8.3316,9.30837
5.06939,0.0,11.36713,4.35158
8.08476,1.0,9.35175,9.56959
9.92235,0.0,6.64534,8.81763
4.95632,1.0,8.8025,7.37197
7.75513,1.0,10.41387,10.78589
7.86808,1.0,9.55954,9.0578
5.59112,1.0,8.49827,10.99687
6.29096,0.0,10.61722,8.5865
7.58488,1.0,10.76195,9.83198
8.43331,1.0,9.23416,9.30034
7.93674,1.0,8.5903,9.90456
5.96455,1.0,8.67327,6.16331
7.10307,1.0,9.36247,5.73576
6.74295,1.0,9.50377,9.7037
6.61796,1.0,10.73444,10.21336
8.45411,1.0,9.46619,9.93967
7.61405,1.0,9.30862,6.1424
9.50616,0.0,8.49541,9.35473
9.05918,1.0,9.79174,7.52759
5.3558,1.0,10.91754,4.09434
9.52924,0.0,6.25668,10.13757
6.33499,1.0,9.88812,5.51731
6.74983,1.0,6.76752,8.86781
7.7767,1.0,9.16489,7.6944
5.54767,1.0,10.80545,10.89101
6.03766,0.0,8.36935,7.6231
10.479,0.0,7.0753,10.56852
3.65369,0.0,12.26829,5.39044
4.56672,0.0,10.22887,7.32996
7.37053,0.0,9.18988,6.88593
6.37176,0.0,9.82926,4.82043
6.49568,1.0,9.06073,5.90681
9.56209,0.0,6.32209,7.68202
7.83382,0.0,9.241,9.48935
7.29537,1.0,11.54125,9.64042
6.88889,1.0,7.5829,6.21203
9.00617,1.0,9.2562,8.05503
8.45332,0.0,6.26939,10.54126
7.02992,1.0,9.7061,8.2533
6.45634,0.0,10.91815,8.27761
7.61735,0.0,7.33424,6.65501
3.74885,1.0,10.17166,3.81837
7.72087,0.0,9.83145,6.74391
7.15815,1.0,7.69547,5.40449
6.92511,1.0,11.33908,8.616
6.47733,1.0,8.88064,10.42012
7.30483,1.0,10.24869,6.22089
8.05994,1.0,9.22308,9.14764
9.8147,0.0,7.68897,9.52145
6.37569,1.0,8.7907,9.84505
7.05941,0.0,8.87837,6.82195
7.25647,1.0,11.48341,9.90434
9.01699,0.0,9.01437,7.1605
9.95291,0.0,6.79049,10.33025
10.40887,0.0,6.01498,9.27305
8.41231,0.0,8.55135,5.59964
4.85314,1.0,7.32134,11.01021
7.09877,1.0,9.06754,5.74638
4.96219,1.0,11.95936,7.0846
9.14702,1.0,10.65163,9.24097
7.36727,1.0,8.85595,9.35225
5.76903,1.0,10.63852,5.02185
8.00118,1.0,8.69035,6.7088
7.95678,1.0,6.7049,8.0482
8.15255,1.0,10.41181,9.29619
6.26401,1.0,10.12013,6.90935
6.89268,1.0,8.33416,10.41118
7.549535452240068,1.0,11.14766,6.52868
7.99724,1.0,10.55326,7.99013
6.92746,1.0,9.80311,9.76955
8.45754,1.0,10.88359,7.94872
6.96083,0.0,10.66727,6.44803
6.36622,1.0,9.15717,9.23827
5.91113,1.0,12.05718,8.03884
6.42457,1.0,9.18273,9.88402
8.6502,0.0,10.06058,6.52854
8.25846,0.0,10.39152,9.23474
4.6407,1.0,9.13566,6.41175
6.68843,1.0,6.37379,9.85474
9.83167,1.0,12.30124,7.18009
4.81765,1.0,9.17416,11.43484
7.75542,1.0,10.08272,7.8803
7.33176,1.0,9.00763,6.51321
9.89801,1.0,8.97798,8.91519
6.85189,0.0,8.68378,7.03465
9.30595,0.0,6.15822,10.12286
6.15748,1.0,5.98637,10.6727
6.16411,1.0,9.11479,6.78625
9.58243,1.0,8.53765,9.14893
8.64818,0.0,7.48953,9.36333
9.71107,1.0,6.43479,9.23365
9.71148,0.0,6.56643,10.70253
10.1689,0.0,7.89687,7.82923
7.73676,0.0,9.71626,7.2747
7.73323,1.0,10.48284,8.1732
8.67722,1.0,11.3252,8.54076
5.24183,1.0,10.10523,5.83064
10.02627,0.0,7.95983,10.78502
9.2153,0.0,7.58409,10.5535
7.38196,1.0,10.88763,6.74121
7.73289,1.0,10.98766,8.43901
5.0249,1.0,9.284,11.95171
6.94262,1.0,10.36199,9.47282
7.10302,1.0,8.88212,8.4931
7.70662,1.0,10.97207,9.92853
6.76519,1.0,9.05326,9.09916
4.96637,1.0,10.23704,7.65935
4.80517,1.0,9.65598,10.55698
7.92567,1.0,7.71945,6.88295
6.88048,1.0,10.92568,8.44716
5.81791,1.0,10.23587,7.02832
7.13605,1.0,10.74167,9.65438
6.30902,1.0,10.95449,11.24977
6.13758,1.0,8.94835,8.312937315300085
5.20526,1.0,6.6832,10.1009
8.78488,1.0,9.71191,9.76631
7.97654,1.0,10.40654,9.68909
7.15889,0.0,11.13177,8.44629
7.15957,0.0,10.0344,6.74326
7.44362,0.0,9.53053,8.2751
7.79799,1.0,9.99577,6.82223
8.57495,0.0,8.88298,9.52053
3.66748,1.0,12.7156,5.43716
7.29966,1.0,11.0564,9.98676
8.63396,0.0,9.20662,6.54084
6.98921,1.0,11.60843,8.66221
6.80126,1.0,9.33696,10.28711
6.84928,1.0,8.70667,5.51871
9.00589,1.0,6.60207,9.21285
4.96418,0.0,11.13691,6.47365
6.05893,1.0,8.70414,8.312937315300085
4.6255,1.0,7.98908,5.85332
6.65427,1.0,7.97921,10.08962
3.87631,0.0,9.90146,7.25775
5.82096,1.0,8.63165,10.36878
7.62548,1.0,7.88216,8.34378
7.24241,1.0,9.11033,6.63772
3.14913,1.0,10.61534,3.08489
6.29359,1.0,9.64034,9.59009
7.916,1.0,8.50975,7.76946
10.22547,0.0,7.28766,11.81277
5.69999,1.0,9.35351,10.3165
9.28191,1.0,9.24726,8.56547
6.08034,1.0,10.5009,6.13826
7.83043,1.0,8.98826,8.98415
7.549535452240068,1.0,9.16542,6.22842
6.6691,1.0,11.0753,9.89406
5.45257,1.0,7.46984,11.23476
6.96711,1.0,8.43546,5.72437
9.56893,0.0,9.30266,11.00379
6.16833,0.0,8.7065,7.77343
5.37187,0.0,7.23801,11.8926
7.34359,1.0,11.00388,8.92363
9.44306,0.0,9.0468,6.78699
7.1741,0.0,9.09277,6.59259
4.26734,0.0,11.98386,6.18772
5.19897,1.0,9.64999,4.74186
8.59537,1.0,8.04801,7.88683
6.85878,1.0,10.42256,8.54557
6.07986,1.0,7.58786,10.78112
5.92432,1.0,9.3851,7.45569
7.46353,1.0,9.20311,5.70496
4.42822,1.0,11.76904,6.2991
7.01721,0.0,9.30887,8.1922
7.74176,0.0,8.83123,8.30704
10.18749,0.0,7.10939,9.86322
6.26388,1.0,9.71896,10.5493
5.68397,1.0,11.57633,6.75415
4.59481,1.0,10.04795,11.11957
8.38656,0.0,8.7651,6.01815
6.84312,1.0,10.72405,7.37946
7.67936,0.0,7.36066,9.52271
7.04876,1.0,10.02337,10.2955
5.83426,1.0,9.42989,7.83932
5.10726,1.0,8.87656,6.58831
7.26457,1.0,8.62579,5.80145
9.06474,1.0,8.68275,7.40201
7.23573,1.0,10.4497,9.17541
7.0725,1.0,8.6502,6.7859
7.63178,1.0,5.10107,9.48562
5.69497,1.0,7.79426,4.17943
6.50866,1.0,9.97736,9.24329
9.17612,1.0,10.54927,9.87633
6.07617,1.0,10.23143,8.44114
7.49614,1.0,9.28304,9.85025
7.93155,0.0,8.37877,6.64445
10.28428,0.0,8.10627,11.39415
7.36172,1.0,8.83554,8.93392
7.49193,1.0,10.44888,9.99501
7.03448,1.0,9.56957,7.86502
9.87705,0.0,7.67011,9.68097
9.23904,0.0,7.15598,9.48343
8.50191,1.0,9.06138,7.98007
8.95096,0.0,6.65387,9.80597
5.98573,0.0,10.23363,7.10375
4.66872,1.0,10.44803,6.55713
10.34952,0.0,5.81845,10.02855
8.63737,1.0,8.82269,7.75624
7.2627,1.0,10.87132,9.36999
9.1611,0.0,6.26658,11.18263
10.87743,0.0,6.95977,10.69866
6.73346,1.0,10.59307,9.34789
6.49336,0.0,8.08643,7.83346
7.23243,1.0,9.55551,8.51479
7.49409,1.0,8.3152,8.29188
8.17768,1.0,8.28727,6.65188
9.6118,0.0,7.38766,9.80438
5.21363,0.0,11.75226,6.09872
8.41141,1.0,8.08524,7.63804
8.97876,1.0,8.48186,9.22571
9.58342,0.0,6.63727,10.50217
10.1145,0.0,5.89429,10.09897
7.46029,0.0,8.0835,8.90945
10.49963,1.0,9.6189,6.99536
10.34025,0.0,7.94784,8.76364
7.64847,0.0,5.6896,10.75268
8.52893,1.0,10.10472,8.21628
4.07251,0.0,11.74441,7.20271
8.96001,1.0,8.69628,7.8141
8.30182,0.0,6.9702,8.51213
7.44386,0.0,10.1686,7.85752
8.70274,0.0,6.961,7.15292
8.03752,0.0,9.53296,8.12069
6.9092,0.0,8.23282,8.66757
6.37048,1.0,10.32652,7.22844
5.71214,1.0,7.98321,9.71966
8.72084,1.0,8.93218,8.44875
6.33163,1.0,10.50208,9.97927
6.70126,0.0,8.41717,7.26988
7.549535452240068,1.0,9.48032,9.26847
8.02196,1.0,8.07662,7.74379
7.48349,1.0,9.40771,8.32145
8.11358,1.0,9.088564283178359,7.95859
8.59764,0.0,7.23277,8.52382
7.74056,0.0,6.74129,7.12081
6.63698,1.0,10.45467,6.37892
7.52138,1.0,10.24826,8.87833
7.55366,1.0,9.36266,7.23512
5.30112,1.0,10.37947,9.75068
6.66064,1.0,8.72397,10.93091
6.55378,1.0,9.26441,8.05786
7.96996,1.0,8.92889,6.18097
7.549535452240068,1.0,10.19058,9.42502
6.95138,0.0,9.92419,5.05995
6.37537,1.0,8.77201,6.66515
7.62712,1.0,10.20618,8.33231
7.17479,1.0,7.22523,8.312937315300085
6.66489,1.0,8.88074,6.79282
9.11135,0.0,8.03595,9.48615
4.52825,0.0,11.8284,6.92398
4.26932,0.0,11.9806,5.7652
8.34797,0.0,5.7352,9.01893
9.26336,0.0,9.16788,7.41324
9.81616,0.0,7.88454,8.67079
7.32934,1.0,8.25065,7.94291
8.3962,1.0,6.86866,8.55169
8.8486,0.0,7.58256,10.65081
7.35677,0.0,7.4991,8.52331
8.37258,0.0,8.53119,7.24729
6.57068,1.0,8.42124,9.28977
6.78972,0.0,10.90004,6.29092
11.22892,0.0,7.81305,11.58876
9.74279,0.0,7.00827,10.38826
8.15675,1.0,9.088564283178359,5.35201
6.81952,1.0,9.29802,7.20314
6.60878,0.0,11.98671,7.53117
6.27709,1.0,9.34354,6.34668
9.0525,0.0,6.37445,9.52918
6.61236,1.0,9.29186,6.26069
8.29738,1.0,9.90279,8.31162
6.91231,0.0,10.44891,6.00015
4.88696,1.0,11.70059,7.36878
5.94618,0.0,7.58156,5.88963
7.23813,1.0,9.43735,6.80689
4.15836,0.0,11.01147,5.72845
7.43188,0.0,10.99413,8.20456
8.34065,0.0,8.71201,9.10756
6.93968,0.0,9.54671,6.50756
4.24237,1.0,8.30973,8.312937315300085
4.82735,0.0,9.64562,7.87577
6.9547,1.0,11.28827,7.71681
8.50422,1.0,7.93822,8.74857
6.79489,0.0,9.4966,7.24083
6.2863,1.0,10.16257,7.81389
9.48529,0.0,7.99701,6.0199
7.44016,1.0,8.10514,6.40895
7.549535452240068,1.0,7.95148,8.34406
10.02252,0.0,7.55143,10.99958
6.47693,1.0,8.69708,9.57146
5.55063,1.0,8.70019,10.52091
7.76708,1.0,10.31844,10.50768
6.89408,1.0,9.30877,9.27626
8.69843,0.0,7.38269,9.70006
6.22056,1.0,9.59728,10.49781
8.7017,0.0,6.7047,9.49436
5.56723,1.0,9.61821,11.12146
8.03436,1.0,9.42549,7.93041
6.53778,1.0,7.63292,6.20086
10.53309,0.0,7.21721,9.2067
6.50319,0.0,10.67519,8.48496
6.22927,1.0,9.8762,5.90258
5.48728,1.0,9.91476,5.00275
7.05961,1.0,9.59251,8.85724
8.2374,0.0,7.91275,8.55526
7.16517,1.0,11.35635,8.08633
10.13686,1.0,8.72088,8.70773
6.77459,0.0,4.67599,7.31315
8.55339,0.0,6.77508,8.76767
6.66036,1.0,10.06433,10.31554
6.93103,1.0,8.4725,5.17668
7.89649,1.0,7.98942,8.85931
9.55479,0.0,8.80146,10.57555
7.51194,1.0,10.1626,5.96536
6.44291,1.0,10.01337,6.77827
6.72327,1.0,9.52115,7.45771
9.17904,0.0,7.23837,9.73771
7.383,1.0,8.90048,8.03508
8.37427,0.0,8.01682,7.40143
8.25727,1.0,8.32008,6.77311
10.18049,0.0,5.42197,6.66372
7.66316,1.0,8.12612,8.70994
5.93702,1.0,10.05785,8.42542
10.70754,0.0,6.50429,12.58876
8.86687,1.0,8.91645,7.93871
8.04494,0.0,8.90424,7.29693
8.9477,0.0,8.58559,9.76285
8.57504,0.0,8.3596,7.56623
7.10244,0.0,8.5677,9.78823
6.97191,0.0,9.12565,6.38597
7.05381,1.0,8.07009,9.98558
7.6635,0.0,6.73683,7.56004
8.24461,1.0,5.65161,8.2807
6.30974,1.0,8.59683,9.37029
8.98147,1.0,8.68857,7.1112
7.2196,0.0,7.9817,7.89625
7.58398,1.0,9.36844,9.17947
4.92697,1.0,9.46689,11.14754
8.04062,1.0,8.92598,5.97789
8.54059,1.0,9.21444,8.51325
6.53517,1.0,10.43818,6.08491
6.46905,1.0,8.18954,9.27369
10.56261,0.0,8.28431,11.00666
5.39337,1.0,11.53351,5.51224
4.28192,1.0,10.19463,4.20358
4.96987,1.0,9.40233,5.6155
8.66169,0.0,8.13246,7.70903
6.71872,1.0,10.75061,9.0745
9.02661,0.0,8.34089,7.85745
7.36404,1.0,8.80477,8.29255
5.54692,0.0,9.77176,7.71132
10.64675,0.0,6.88847,9.73696
5.67692,1.0,9.43787,10.02304
9.18016,1.0,10.8841,7.31897
8.22719,1.0,7.96048,7.95618
8.00664,1.0,9.36414,8.6808
7.67243,1.0,9.20991,9.38644
5.03491,1.0,11.76024,7.50641
9.64336,0.0,6.84323,10.10835
7.19724,1.0,8.73356,8.51273
7.04635,0.0,10.45839,7.68593
8.95243,1.0,9.0941,9.95702
8.51606,0.0,9.69315,6.93802
8.59164,1.0,9.64373,6.95992
7.73217,0.0,7.40609,8.0395
5.69931,0.0,10.55007,6.9914
10.75005,1.0,11.11322,5.87807
10.13164,0.0,8.29991,10.34922
9.2497,1.0,11.13126,7.20692
8.62348,1.0,9.45502,9.48602
8.98812,1.0,9.48139,6.89225
5.46403,1.0,9.26427,5.88185
8.35435,0.0,6.71223,7.92304
3.60825,1.0,11.38045,5.96434
6.26299,1.0,10.3486,9.71812
8.86823,1.0,11.41722,7.94117
7.29625,0.0,8.23947,7.32377
6.77534,0.0,8.20232,8.67312
7.21365,1.0,10.3222,10.37021
2.99308,0.0,10.85043,7.21698
7.58604,0.0,9.27671,7.32255
10.53918,0.0,7.97743,11.24796
7.33956,1.0,9.03034,6.4628
5.64927,1.0,9.39745,11.2473
8.81827,0.0,7.47257,9.15849
7.60805,1.0,9.90486,9.40819
10.74025,0.0,8.74008,9.70219
10.31076,0.0,8.64116,10.96815
8.84472,0.0,5.91981,9.44424
7.34055,1.0,11.71517,9.5434
6.03011,0.0,8.66426,7.38334
6.82822,1.0,9.64425,6.96099
10.35867,0.0,5.6193,8.07425
7.62789,1.0,10.3021,10.04914
10.74456,0.0,5.48214,8.33406
6.69926,1.0,9.71156,6.82378
6.53591,1.0,8.76846,10.80225
9.25663,0.0,5.01666,8.90195
10.08447,1.0,10.8439,7.92377
7.34132,1.0,9.84076,9.0003
10.07608,0.0,8.23559,11.31219
5.5163,1.0,10.84691,5.40789
8.97091,0.0,8.43841,6.52371
4.23941,1.0,8.76809,11.05064
11.20679,0.0,6.66791,9.86668
8.97578,1.0,6.11701,9.86408
9.01154,0.0,7.84025,8.84353
8.68902,1.0,8.68421,9.01066
10.401,0.0,8.05086,10.00047
6.89204,1.0,12.19181,7.61816
9.04426,0.0,6.77346,7.65148
6.50597,1.0,9.51449,7.11765
11.29017,0.0,5.84804,11.71929
6.37632,0.0,8.71259,6.54099
8.64855,0.0,9.06289,8.60574
3.71599,0.0,11.82634,5.46318
5.94389,1.0,9.04232,11.23649
6.6661,0.0,6.65653,6.66074
9.97008,1.0,8.45129,8.78377
5.76114,1.0,10.19648,6.66861
7.16446,1.0,7.84275,7.62599
5.91629,1.0,7.21168,5.93991
3.83843,0.0,10.73812,7.12278
7.08063,1.0,8.55101,9.35935
8.64854,0.0,8.45472,8.94095
6.11977,0.0,10.61263,8.67104
10.36202,0.0,6.01281,10.21079
7.549535452240068,1.0,7.72042,6.28123
6.20382,1.0,9.72711,7.85234
8.82231,0.0,6.52941,9.83832
6.47892,1.0,7.9542,9.4753
9.20264,0.0,8.53205,6.24555
9.53144,0.0,7.61427,10.36591
9.99912,0.0,7.39485,12.13138
6.4902,1.0,6.80096,9.95375
6.57302,1.0,9.58953,9.78325
9.57143,0.0,7.12264,9.4812
2.92676,1.0,10.7404,6.28082
6.38409,0.0,8.51969,7.37103
6.48615,1.0,10.04661,10.33258
7.85395,0.0,9.33647,6.90374
7.36371,0.0,9.99318,6.15329
7.09887,1.0,8.53813,8.74347
7.94919,1.0,11.10271,9.32154
7.04699,0.0,9.01909,8.68082
6.02199,1.0,11.48707,6.37335
10.09724,0.0,8.35023,10.27164
5.91175,1.0,10.09662,6.87088
7.53866,0.0,7.73897,7.2924
9.7402,1.0,8.47534,7.44251
7.36734,0.0,9.29452,6.52238
7.70124,1.0,7.60291,7.8376
6.38065,0.0,10.65222,8.00046
10.3864,0.0,7.75381,9.73423
6.55282,0.0,9.54234,6.01947
8.47438,1.0,9.6743,9.81761
3.83558,0.0,10.89893,6.86755
6.44965,0.0,10.03576,8.37668
7.06857,0.0,9.49907,8.23024
7.49003,0.0,10.04145,7.09057
8.88969,0.0,6.76274,9.04443
10.1467,0.0,8.89047,6.34141
10.99272,0.0,5.39763,10.86327
8.16594,1.0,11.09423,8.29333
6.81141,1.0,7.75913,6.23557
6.2869,1.0,8.35018,11.06536
7.08733,0.0,11.19359,6.87088
8.81791,1.0,9.13658,8.51536
8.30179,0.0,7.12203,8.91499
8.82325,0.0,7.95281,7.53106
7.8198,1.0,8.86591,6.47755
7.91694,1.0,9.96607,7.69743
8.12652,1.0,10.91757,9.81442
7.86733,1.0,9.74764,6.65421
10.0695,1.0,10.22952,9.64103
8.54237,0.0,8.13538,8.73188
5.0719,0.0,11.63271,6.79489
8.01896,0.0,9.9235,8.12004
8.28705,1.0,11.36631,8.69976
5.28617,1.0,9.30379,11.06503
6.28304,1.0,10.64255,9.61104
6.81497,1.0,7.37553,8.70212
10.46176,0.0,7.64759,9.10245
6.55445,1.0,10.84207,10.94821
6.46277,0.0,10.16191,8.54097
10.61431,0.0,8.99779,9.33458
7.19155,1.0,6.8269,9.72526
7.67566,1.0,10.54789,8.89803
6.53373,1.0,8.79623,5.29196
7.95748,0.0,8.90263,7.62334
7.11277,0.0,9.72317,7.34575
9.0929,1.0,8.92859,9.10333
6.94566,0.0,10.51179,6.28431
6.64165,1.0,10.31368,6.5787
6.65666,1.0,10.2847,7.89394
6.51899,0.0,9.92351,7.65851
5.19508,0.0,9.88396,8.32626
8.41921,0.0,8.674,6.36981
11.00243,0.0,7.64573,10.44174
7.16635,1.0,11.66636,8.91634
8.37419,0.0,6.08536,8.59594
6.67619,1.0,6.72335,10.01951
4.46545,1.0,11.75406,6.48244
9.56833,0.0,8.20037,6.74053
4.72113,1.0,6.39595,11.92778
10.64433,0.0,7.08556,10.04148
6.03769,1.0,9.66198,7.17552
8.80539,0.0,7.402,10.0327
4.7465,1.0,7.7507,12.16211
6.79811,1.0,9.36157,5.12189
8.62036,1.0,6.39273,7.84441
7.34443,1.0,9.83554,7.39325
8.32719,1.0,10.42877,8.92977
9.67988,1.0,9.56001,7.38585
7.68944,1.0,10.12908,9.36184
5.19713,1.0,10.85076,5.87575
6.22655,1.0,8.78543,10.64367
9.52298,0.0,7.23447,10.54325
7.69462,1.0,9.64922,9.51723
9.67418,0.0,7.01658,7.9942
10.15578,0.0,8.94987,8.82341
6.4152,1.0,12.42963,8.3976
9.62549,0.0,6.73062,8.87078
6.52513,1.0,9.15801,6.93741
7.18838,1.0,10.76938,8.13557
7.99826,1.0,8.65755,9.57752
8.12855,0.0,7.70243,8.19673
7.47872,1.0,9.54449,8.74346
7.49961,1.0,9.98488,8.57167
6.04278,1.0,6.82253,3.48849
10.58463,0.0,7.05282,9.7889
5.84954,1.0,10.751,7.21382
6.98492,1.0,11.18223,8.46014
7.47228,0.0,10.66301,6.96623
8.74892,1.0,8.1389,9.41177
8.01925,1.0,8.83267,9.43096
8.09252,0.0,9.00904,7.37754
7.11359,1.0,10.61156,8.45748
7.549535452240068,1.0,9.10293,7.38633
7.67571,1.0,9.5931,6.40453
8.87353,1.0,9.51442,8.61989
9.40059,0.0,7.00833,10.05543
4.03771,1.0,9.25344,4.56734
8.09505,0.0,7.90158,9.13483
8.61414,0.0,7.05206,10.6885
9.6514,0.0,7.67635,9.50523
8.86536,0.0,7.25197,9.71846
5.38679,1.0,8.48032,9.95272
8.71691,1.0,8.55635,8.42031
7.35297,1.0,8.5324,8.94692
7.26927,1.0,8.61258,10.55089
7.60551,1.0,9.97549,6.71736
8.99145,1.0,8.65265,8.90439
8.14889,1.0,7.79104,6.17603
10.32146,1.0,6.05981,10.54504
5.30514,0.0,10.54443,6.26073
8.16303,1.0,8.63367,5.82891
7.75723,1.0,8.60009,8.11165
5.5733,1.0,10.06516,7.39032
5.71132,1.0,9.69759,6.77392
3.17695,1.0,10.75004,4.20175
8.17393,0.0,9.65471,8.55113
7.2676,1.0,8.50906,6.13505
7.20611,0.0,9.34737,7.6905
6.50292,1.0,11.47414,9.30508
6.42107,0.0,11.19842,5.53031
7.04935,1.0,6.59562,9.08089
6.83699,1.0,10.76152,9.18964
5.37998,1.0,7.38201,11.74193
6.07286,1.0,11.02168,5.56656
4.78507,1.0,9.91439,5.73585
8.06806,1.0,9.65299,9.80162
9.35573,0.0,7.13326,9.76345
8.33163,1.0,11.05972,8.45909
11.01713,0.0,6.05953,7.65483
5.00593,0.0,10.63638,6.48868
7.1149,1.0,7.53785,8.28167
6.40449,0.0,10.14784,7.37835
5.38282,0.0,10.17384,6.59858
8.13267,1.0,9.21904,8.90722
5.61302,1.0,9.91569,4.07992
8.65778,0.0,7.05362,8.45454
8.21677,1.0,10.54886,8.23028
4.96103,1.0,10.60188,4.35979
7.31682,0.0,9.83247,6.26037
8.24397,1.0,7.97737,8.4216
7.34472,1.0,12.09699,9.74807
11.50746,0.0,6.92172,9.05738
4.49768,0.0,9.33747,9.61855
8.04712,0.0,6.78365,8.82125
6.84624,0.0,8.05625,6.2869
4.67116,1.0,9.81089,11.50678
7.59029,1.0,10.21243,9.16939
6.2431,1.0,10.1059,11.0353
6.99867,1.0,10.59525,7.96635
8.67502,1.0,9.93278,7.76598
7.92455,1.0,10.44717,9.31654
7.69171,1.0,9.30457,8.27319
8.0568,1.0,7.73301,6.2341
5.12292,1.0,9.04356,11.39143
7.50795,0.0,10.2441,6.54926
6.28429,1.0,9.9253,8.61187
6.7663,1.0,11.12939,8.94367
7.25174,0.0,9.03282,8.38155
7.65764,1.0,8.31642,8.34501
7.34397,1.0,9.47107,9.84408
7.63477,1.0,11.08184,9.11141
7.74868,1.0,9.84916,8.8444
6.09931,1.0,9.24975,5.35406
9.318,0.0,6.11277,9.01784
3.5701,0.0,11.42072,7.4527
3.98265,0.0,8.0136,11.69306
7.88302,0.0,9.46176,6.91072
9.79687,0.0,6.71649,9.92659
5.82733,1.0,8.49032,11.01313
4.89493,1.0,8.5643,10.38609
9.02761,0.0,6.94698,9.40217
6.31207,0.0,9.32889,5.35192
8.12772,0.0,7.78508,8.41983
11.03448,0.0,6.91448,12.00624
4.33714,1.0,8.25612,11.044
7.9134,1.0,11.38366,8.10631
10.09087,0.0,6.76468,11.78851
10.27267,0.0,6.53022,9.38784
7.01354,1.0,9.94417,6.56967
8.91833,1.0,8.3128,9.08056
9.98221,1.0,8.22338,6.92959
7.11999,1.0,9.93949,9.39062
5.92116,1.0,9.02133,10.72609
10.14803,0.0,8.55776,10.11873
7.74931,1.0,9.68779,7.19936
9.98671,0.0,6.20323,8.69088
7.63117,1.0,11.67349,8.98736
8.83059,1.0,8.56783,6.45318
8.70525,0.0,8.22257,5.41324
8.84807,0.0,7.12336,9.36544
10.09601,0.0,5.61131,9.52815
5.40448,1.0,8.27984,9.81648
7.7422,0.0,7.76004,8.73304
6.00201,1.0,6.57325,9.54787
10.09373,1.0,8.95184,7.27985
7.05866,1.0,9.81906,5.90503
5.00187,0.0,10.11765,7.34269
5.78062,1.0,10.21538,5.62488
6.63065,1.0,9.17739,6.45484
5.98026,1.0,8.78058,4.80175
6.23186,1.0,6.524,8.55035
10.62651,0.0,7.10838,9.47152
8.32061,1.0,9.3642,8.93932
9.25763,0.0,7.73992,9.4819
8.00261,0.0,10.01914,5.56802
9.3928,1.0,9.02391,7.2048
10.35435,0.0,7.28382,7.74892
7.17207,1.0,11.47102,10.34958
7.99335,1.0,6.51702,5.78019
7.17702,0.0,9.73097,6.83835
11.15576,0.0,7.24624,11.1654
10.92724,0.0,6.6767,6.65203
6.13875,1.0,10.17999,11.58997
9.71162,1.0,9.02609,8.65346
5.1539,1.0,11.16726,4.04152
9.23011,0.0,6.32367,9.79877
7.71669,0.0,8.48232,7.83485
9.52716,1.0,8.69429,6.18988
8.24203,1.0,8.44215,5.28652
6.65984,0.0,5.98089,7.99304
10.15979,0.0,5.95454,7.21656
8.33296,1.0,8.91989,8.16207
7.549535452240068,1.0,8.81121,9.18095
5.27433,1.0,9.1481,6.62546
5.26126,0.0,11.03859,6.56022
7.14836,1.0,8.50711,7.51214
10.07325,1.0,8.2412,9.3715
7.68782,1.0,8.62656,8.3372
7.05525,1.0,10.63751,9.4701
5.61883,1.0,9.60947,5.8005
7.83946,1.0,9.00997,7.02741
10.24098,0.0,4.89334,10.91997
7.12477,1.0,7.29686,8.88117
5.17221,1.0,9.96928,5.5478
6.27514,0.0,9.06399,5.25208
6.76964,1.0,10.81366,10.17808
8.52834,1.0,11.80528,8.98109
8.23071,1.0,9.773,8.77907
5.3036,1.0,9.11148,10.22973
10.02467,1.0,9.02547,8.69106
2.84808,1.0,10.88866,4.9467
7.54857,0.0,8.37821,8.06757
5.75631,1.0,9.78363,10.34886
3.51156,1.0,9.09832,6.95706
8.20357,1.0,11.5089,9.17469
9.03942,1.0,11.51699,8.03902
8.52529,1.0,11.30278,8.00786
10.37255,0.0,7.23871,7.28227
10.41528,0.0,6.89045,8.53319
9.44645,0.0,8.38485,9.43882
10.25273,0.0,8.25932,10.78948
7.66839,1.0,9.15099,8.98454
7.45438,0.0,9.60503,7.42458
7.0078,1.0,11.0349,10.9016
7.09747,1.0,9.56942,9.49202
6.96029,1.0,10.62311,9.76414
8.92409,0.0,6.7889,7.96306
6.64629,1.0,10.46568,9.9779
9.41181,1.0,8.81206,9.15378
7.87863,1.0,9.57535,6.33485
7.67999,1.0,9.30028,7.46787
8.0915,0.0,7.47321,9.00387
6.81428,1.0,8.26627,9.40749
9.24027,1.0,10.58106,8.31782
4.54671,1.0,8.61249,10.70529
8.67258,1.0,6.36528,8.10576
7.45199,1.0,10.58188,7.36068
6.26945,1.0,10.10504,8.29799
9.27968,0.0,8.47722,8.85299
8.43117,0.0,8.10111,6.95419
8.96052,0.0,8.27433,9.66899
6.57771,0.0,10.88783,7.01435
7.39284,1.0,8.75144,7.48097
7.96833,1.0,11.59215,7.82757
6.86065,1.0,9.03726,6.13825
4.19702,0.0,10.73615,5.96655
8.02783,1.0,10.82663,7.60983
8.46479,1.0,10.47565,8.12636
